Release Year,Case,Region,Division,Sector,Year,Natural Gas,Distillate Oil,Electricity,Propane,Residual Fuel Oil,Coal
2024,lowZTC,Midwest,East North Central,Commercial,2024,0,0,0,0,0,
2024,lowZTC,Midwest,East North Central,Commercial,2025,-0.0738161129681951,-0.110995504911327,-0.0367678064135342,-0.0864407466134579,0.00906710697898228,
2024,lowZTC,Midwest,East North Central,Commercial,2026,-0.0582192940813537,-0.0686882291995323,-0.0213588057027433,-0.0496946385619267,0.0992949021225817,
2024,lowZTC,Midwest,East North Central,Commercial,2027,-0.0365491235447745,-0.0648119460475709,-0.0255983401618374,-0.0282978970389899,0.133433174273288,
2024,lowZTC,Midwest,East North Central,Commercial,2028,-0.0207721515679619,-0.0630086335980476,-0.0191784583925397,-0.00929417292996848,0.115286976934822,
2024,lowZTC,Midwest,East North Central,Commercial,2029,0.00565626417658294,0.00399938997392324,-0.0139747777753249,-0.000492382643755285,0.00545463663744772,
2024,lowZTC,Midwest,East North Central,Commercial,2030,0.00537717732963028,-0.00318998137974202,-0.0128322258785076,0.00909196535544621,0.00397731521645039,
2024,lowZTC,Midwest,East North Central,Commercial,2031,0.012951434549495,0.00732682201315438,-0.0106906575572381,0.0154463070426953,0.00903121525499562,
2024,lowZTC,Midwest,East North Central,Commercial,2032,0.0094628584452412,0.00460420957901397,0.00265913098460735,0.0202666649411185,0.0070690770279942,
2024,lowZTC,Midwest,East North Central,Commercial,2033,0.0142143960416905,0.00602723187702936,-0.00801706028826721,0.0263581238596613,0.00748821406625311,
2024,lowZTC,Midwest,East North Central,Commercial,2034,0.0138416442954992,0.00587417251074696,-0.00899194192812247,0.0262970785186376,0.0111301636207739,
2024,lowZTC,Midwest,East North Central,Commercial,2035,0.0114717948378442,0.00510832880130541,-0.0132848270532039,0.0170504540957996,0.00449107675677785,
2024,lowZTC,Midwest,East North Central,Commercial,2036,0.00214591221245897,0.00578895239277433,0.00129216356157857,0.00806236434322027,0.00892061044157666,
2024,lowZTC,Midwest,East North Central,Commercial,2037,0.0092959588200916,0.00572626278408817,-0.00822451622401621,0.00578306944652263,0.00614978497052343,
2024,lowZTC,Midwest,East North Central,Commercial,2038,0.0111421142312411,0.00617123652358842,0.00354251796053773,0.00964178468288113,0.00890087670461837,
2024,lowZTC,Midwest,East North Central,Commercial,2039,0.00535387150708377,0.0019748658413441,0.000637851240242293,0.00564683559476809,0.00544677389779524,
2024,lowZTC,Midwest,East North Central,Commercial,2040,0.00889032118599498,0.00574482406732324,0.00829267207532891,0.0123569564579025,0.00698234849361268,
2024,lowZTC,Midwest,East North Central,Commercial,2041,0.007526121704857,0.00803450751227408,0.00903150775502781,0.00879725102991413,0.0105099669464293,
2024,lowZTC,Midwest,East North Central,Commercial,2042,0.000771335844871768,0.00261207300682487,0.0098116579463472,0.00371846137656928,0.00466268603799391,
2024,lowZTC,Midwest,East North Central,Commercial,2043,-0.00526990483195644,0.00136773683954483,0.000136276422107562,-0.000311583676521732,-0.00276955718191651,
2024,lowZTC,Midwest,East North Central,Commercial,2044,-0.00738416228119265,-0.000525717392478087,0.0019798568427245,0.000308918674155834,0.00250800798539741,
2024,lowZTC,Midwest,East North Central,Commercial,2045,-0.0037075317292361,0.00375616124242151,0.000670891042078514,0.0019969636615027,0.00474408680687732,
2024,lowZTC,Midwest,East North Central,Commercial,2046,-0.000267039789061063,0.00388799959426578,-0.014495831230695,-0.000871520305145812,0.00393967779256843,
2024,lowZTC,Midwest,East North Central,Commercial,2047,-0.00208731100231363,0.00873436003819172,-0.00272567763613907,-0.000483335519434247,0.00810065845272701,
2024,lowZTC,Midwest,East North Central,Commercial,2048,-0.00609476893451866,-0.00105754167987504,-0.00536673727383552,-0.00227474652474013,0.00594635245408148,
2024,lowZTC,Midwest,East North Central,Commercial,2049,-0.00839435716147319,0.000397263522338154,-0.00684300600857091,-0.00610163979292055,0.00257351111889603,
2024,lowZTC,Midwest,East North Central,Commercial,2050,-0.00640658352880463,0.000202823598964619,-0.012602303215745,-0.00285030670976927,0.00456834184740007,
2024,lowZTC,Midwest,East North Central,Commercial,2051,-0.00583195678723714,0.00205112014903808,-0.00701139421157759,-0.00295115715145777,0.00522583572104574,
2024,lowZTC,Midwest,East North Central,Commercial,2052,-0.00586616802566931,0.00204692166676379,-0.00706090097177958,-0.00295989225866455,0.00519866833436211,
2024,lowZTC,Midwest,East North Central,Commercial,2053,-0.00590078301029073,0.00204274033730778,-0.00711111182819768,-0.00296867922933375,0.00517178195527901,
2024,lowZTC,Midwest,East North Central,Commercial,2054,-0.00593580893078194,0.00203857605576796,-0.00716204190913183,-0.00297751852673911,0.00514517224629874,
2024,lowZTC,Midwest,East North Central,Commercial,2055,-0.00597125314854907,0.00203442871809623,-0.00721370677940614,-0.00298641061968763,0.00511883495873566,
2024,lowZTC,Midwest,East North Central,Commercial,2056,-0.0060071232018819,0.00203029822108891,-0.00726612245622849,-0.00299535598260381,0.00509276593045427,
2024,lowZTC,Midwest,East North Central,Commercial,2057,-0.00604342681129888,0.00202618446237923,-0.00731930542574666,-0.00300435509561348,0.00506696108367644,
2024,lowZTC,Midwest,East North Central,Commercial,2058,-0.00608017188508669,0.00202208734042863,-0.00737327266033494,-0.00301340844462916,0.00504141642285516,
2024,lowZTC,Midwest,East North Central,Commercial,2059,-0.00611736652504302,0.00201800675451747,-0.00742804163665434,-0.00302251652143892,0.00501612803261242,
2024,lowZTC,Midwest,East North Central,Commercial,2060,-0.00615501903243287,0.00201394260473764,-0.00748363035452104,-0.00303167982379415,0.00499109207573789,
